id,name,team,league,city,lat,lon,country_code,league_code,league_pack,short_code,competition_id,season_id,membership_status,secondary_competition_ids
es-zamora,Ruta de la Plata,Zamora,Primera Federación - Gruppe 1,Zamora,42.00915,-5.669365,es,es-primera-federacion-gruppe-1,spain_top_4,ZAM,es-primera-federacion-gruppe-1,2026-27,active,
es-mirandes,Estadio Municipal de Anduva,Mirandes,Primera Federación - Gruppe 1,Miranda de Ebro,42.680813,-2.935398,es,es-primera-federacion-gruppe-1,spain_top_4,MIR,es-primera-federacion-gruppe-1,2026-27,active,
es-cultural-leonesa,Estadio Reino de León,Cultural Leonesa,Primera Federación - Gruppe 1,León,42.587584,-5.576993,es,es-primera-federacion-gruppe-1,spain_top_4,CLU,es-primera-federacion-gruppe-1,2026-27,active,
es-coria,Estadio La Isla,Coria,Primera Federación - Gruppe 1,Coria,39.9846,-6.5364,es,es-primera-federacion-gruppe-1,spain_top_4,COR,es-primera-federacion-gruppe-1,2026-27,active,
es-deportivo-fabril,Cidade Deportiva de Abegondo,Deportivo Fabril,Primera Federación - Gruppe 1,Abegondo,43.2306,-8.2899,es,es-primera-federacion-gruppe-1,spain_top_4,DFA,es-primera-federacion-gruppe-1,2026-27,active,
es-real-union,Stadium Gal,Real Union,Primera Federación - Gruppe 1,Irun,43.34556,-1.78583,es,es-primera-federacion-gruppe-1,spain_top_4,RUN,es-primera-federacion-gruppe-1,2026-27,active,
es-ud-logrones,Estadio Municipal Las Gaunas,UD Logrones,Primera Federación - Gruppe 1,Logroño,42.4541,-2.4497,es,es-primera-federacion-gruppe-1,spain_top_4,UDL,es-primera-federacion-gruppe-1,2026-27,active,
es-ud-ourense,O Couto,UD Ourense,Primera Federación - Gruppe 1,Ourense,42.384788,-7.43969,es,es-primera-federacion-gruppe-1,spain_top_4,UDO,es-primera-federacion-gruppe-1,2026-27,active,
es-alcorcon,Santo Domingo,Alcorcon,Primera Federación - Gruppe 2,Alcorcón,40.34415,-3.825004,es,es-primera-federacion-gruppe-2,spain_top_4,ALC,es-primera-federacion-gruppe-2,2026-27,active,
es-algeciras-cf,Nuevo Mirador,Algeciras CF,Primera Federación - Gruppe 2,Algeciras,36.163034,-5.465133,es,es-primera-federacion-gruppe-2,spain_top_4,ACL,es-primera-federacion-gruppe-2,2026-27,active,
es-antequera,El Maulí,Antequera,Primera Federación - Gruppe 2,Antequera,37.020704,-4.571898,es,es-primera-federacion-gruppe-2,spain_top_4,ANT,es-primera-federacion-gruppe-2,2026-27,active,
es-atl-madrid-b,Centro Deportivo Alcalá de Henares,Atl. Madrid B,Primera Federación - Gruppe 2,Alcalá de Henares,40.507504,-3.361842,es,es-primera-federacion-gruppe-2,spain_top_4,AMB,es-primera-federacion-gruppe-2,2026-27,active,
es-ce-europa,Nou Sardenya,CE Europa,Primera Federación - Gruppe 2,Barcelona,41.411773,2.161538,es,es-primera-federacion-gruppe-2,spain_top_4,CEE,es-primera-federacion-gruppe-2,2026-27,active,
es-cartagena,Cartagonova,Cartagena,Primera Federación - Gruppe 2,Cartagena,37.609666,-0.996037,es,es-primera-federacion-gruppe-2,spain_top_4,CAR,es-primera-federacion-gruppe-2,2026-27,active,
es-gimnastic,Nou Estadi,Gimnastic,Primera Federación - Gruppe 2,Tarragona,41.127007,1.273636,es,es-primera-federacion-gruppe-2,spain_top_4,GIM,es-primera-federacion-gruppe-2,2026-27,active,
es-hercules,José Rico Pérez,Hercules,Primera Federación - Gruppe 2,Alicante,38.357346,-0.492597,es,es-primera-federacion-gruppe-2,spain_top_4,HER,es-primera-federacion-gruppe-2,2026-27,active,
es-murcia,Enrique Roca,Murcia,Primera Federación - Gruppe 2,Murcia,38.042224,-1.144732,es,es-primera-federacion-gruppe-2,spain_top_4,MUR,es-primera-federacion-gruppe-2,2026-27,active,
es-teruel,Pinilla,Teruel,Primera Federación - Gruppe 2,Teruel,40.617445,-0.7781,es,es-primera-federacion-gruppe-2,spain_top_4,TER,es-primera-federacion-gruppe-2,2026-27,active,
es-torremolinos,El Pozuelo,Torremolinos,Primera Federación - Gruppe 2,Torremolinos,36.627644,-4.519444,es,es-primera-federacion-gruppe-2,spain_top_4,TOR,es-primera-federacion-gruppe-2,2026-27,active,
es-ud-ibiza,Can Misses,UD Ibiza,Primera Federación - Gruppe 2,Ibiza,38.914235,1.419032,es,es-primera-federacion-gruppe-2,spain_top_4,UID,es-primera-federacion-gruppe-2,2026-27,active,
es-villarreal-b,Estadio de la Cerámica,Villarreal B,Primera Federación - Gruppe 2,Villarreal,39.944208,-0.103405,es,es-primera-federacion-gruppe-2,spain_top_4,VBI,es-primera-federacion-gruppe-2,2026-27,active,
es-huesca,Estadio El Alcoraz,Huesca,Primera Federación - Gruppe 2,Huesca,42.131841,-0.424146,es,es-primera-federacion-gruppe-2,spain_top_4,HUE,es-primera-federacion-gruppe-2,2026-27,active,
es-zaragoza,Ibercaja Stadium,Zaragoza,Primera Federación - Gruppe 2,Zaragoza,41.683574,-0.895459,es,es-primera-federacion-gruppe-2,spain_top_4,ZAR,es-primera-federacion-gruppe-2,2026-27,active,
es-aguilas,Estadio El Rubial,Aguilas,Primera Federación - Gruppe 2,Águilas,37.40417,-1.59,es,es-primera-federacion-gruppe-2,spain_top_4,AGU,es-primera-federacion-gruppe-2,2026-27,active,
es-extremadura,Estadio Francisco de la Hera,Extremadura,Primera Federación - Gruppe 2,Almendralejo,38.6846,-6.4054,es,es-primera-federacion-gruppe-2,spain_top_4,EXT,es-primera-federacion-gruppe-2,2026-27,active,
es-real-jaen,Nuevo La Victoria,Real Jaén,Primera Federación - Gruppe 2,Jaén,37.7539,-3.8013,es,es-primera-federacion-gruppe-2,spain_top_4,RJA,es-primera-federacion-gruppe-2,2026-27,active,
es-rayo-majadahonda,Mini Estadio Cerro del Espino,Rayo Majadahonda,Primera Federación - Gruppe 2,Majadahonda,40.4575,-3.86028,es,es-primera-federacion-gruppe-2,spain_top_4,RMJ,es-primera-federacion-gruppe-2,2026-27,active,
es-sant-andreu,Camp Municipal Narcís Sala,Sant Andreu,Primera Federación - Gruppe 2,Barcelona,41.428882,2.193087,es,es-primera-federacion-gruppe-2,spain_top_4,STA,es-primera-federacion-gruppe-2,2026-27,active,
es-arenteiro,Espiñedo,Arenteiro,Nedrykkere,O Carballiño,42.424839,-8.0857,es,,spain_top_4,ARE,,2026-27,relegated,
es-cf-talavera,El Prado,CF Talavera,Nedrykkere,Talavera de la Reina,39.961341,-4.82603,es,,spain_top_4,CTF,,2026-27,relegated,
es-guadalajara,Pedro Escartín,Guadalajara,Nedrykkere,Guadalajara,40.63452,-3.182411,es,,spain_top_4,GUA,,2026-27,relegated,
es-osasuna-b,Tajonar,Osasuna B,Nedrykkere,Pamplona,42.76905,-1.61004,es,,spain_top_4,OBS,,2026-27,relegated,
es-ourense-cf,O Couto,Ourense CF,Nedrykkere,Ourense,42.384788,-7.43969,es,,spain_top_4,OCU,,2026-27,relegated,
es-betis-b,Luis del Sol,Betis B,Nedrykkere,Seville,37.276686,-5.920337,es,,spain_top_4,BBE,,2026-27,relegated,
es-tarazona,Municipal de Tarazona,Tarazona,Nedrykkere,Tarazona,41.900841,-1.738629,es,,spain_top_4,TAR,,2026-27,relegated,
es-ud-marbella,Municipal de Marbella,UD Marbella,Nedrykkere,Marbella,36.511898,-4.879401,es,,spain_top_4,UMD,,2026-27,relegated,
es-sanluqueno,El Palmar,Sanluqueno,Nedrykkere,Sanlúcar de Barrameda,36.767058,-6.346737,es,,spain_top_4,SAN,,2026-27,relegated,
es-sevilla-b,Jesús Navas,Sevilla B,Nedrykkere,Seville,37.35223,-5.946097,es,,spain_top_4,SBE,,2026-27,relegated,
